"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_2g";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6"
"01001";100.00;100.00;100.00;100.00;99.07;98.96;97.84;96.67;95.86;95.69;100.00;100.00;98.71;100.00;100.00;100.00;100.00;99.07;98.96;97.84;96.67;95.86;95.69;100.00;100.00;100.00;99.00;94.79;93.60;84.97;65.80;;;;;;;;;;13.42;94.61;94.61;94.61;94.61;94.61;94.61;94.61;94.61;94.61;94.44;100.00;99.86;;;100.00;98.71
"01002";100.00;100.00;100.00;100.00;99.03;98.73;97.75;96.51;92.07;88.95;99.96;99.96;99.13;100.00;100.00;100.00;100.00;99.18;99.00;97.75;96.51;92.07;88.95;100.00;100.00;100.00;100.00;92.37;82.98;77.91;62.19;;;;;;;;;;21.86;94.41;94.41;94.41;94.41;94.41;94.41;94.41;94.41;89.94;85.95;100.00;99.81;;;99.92;99.13
"01003";100.00;100.00;100.00;99.23;98.59;98.23;96.90;95.26;93.97;87.73;99.99;99.99;98.74;100.00;100.00;100.00;99.23;98.59;98.23;96.90;95.26;93.97;87.73;100.00;100.00;99.07;99.00;95.65;91.48;83.45;58.29;;;;;;;;;;3.24;93.62;93.62;93.62;93.62;93.62;93.62;93.62;93.62;93.62;87.32;100.00;99.02;;;99.92;98.74
"01004";100.00;100.00;100.00;99.12;98.68;98.54;97.16;96.45;95.63;95.63;100.00;100.00;100.00;100.00;100.00;100.00;99.12;98.68;98.54;97.16;96.45;95.63;95.63;100.00;100.00;100.00;96.00;84.08;81.45;70.17;45.38;;;;;;;;;;28.00;93.64;93.64;93.64;93.64;93.64;93.64;93.64;93.64;93.32;93.32;100.00;99.94;;;100.00;100.00
"01051";97.72;97.22;92.22;88.36;86.39;84.50;75.76;64.09;52.73;36.86;94.31;94.24;88.01;99.85;99.82;98.93;88.36;86.39;84.50;75.76;64.09;52.73;36.86;96.76;95.85;88.87;83.39;80.85;78.16;63.99;38.13;;;;;;;;;;10.01;43.48;43.48;43.48;43.48;43.48;43.48;43.34;43.34;43.33;27.39;100.00;82.31;;;93.80;88.01
"01053";99.51;99.40;98.70;97.69;97.20;96.90;94.91;92.87;89.56;82.77;98.98;97.98;97.46;99.99;99.99;99.97;97.69;97.20;96.90;94.91;92.87;89.56;82.77;95.57;94.29;89.49;85.47;82.89;80.87;68.16;45.04;;;;;;;;;;51.44;69.33;69.33;69.33;69.33;69.33;69.33;68.56;68.56;66.05;46.51;100.00;84.87;;;98.97;97.46
"01054";96.61;95.69;91.08;87.25;86.06;85.08;76.86;71.16;64.89;28.91;93.90;93.81;89.45;99.79;99.76;99.25;87.25;86.06;85.08;76.86;71.16;64.89;28.91;93.50;91.88;84.00;76.72;74.53;72.13;54.38;31.48;;;;;;;;;;25.32;46.17;46.17;46.17;46.17;46.17;46.17;45.80;45.80;45.80;3.92;100.00;80.32;;;93.26;89.45
"01055";96.39;95.12;90.70;87.75;86.89;85.90;78.63;70.17;63.94;59.88;99.58;99.40;95.98;99.97;99.95;99.81;88.24;86.89;85.90;78.63;70.17;63.94;59.88;96.07;94.58;89.45;85.21;83.85;82.30;68.74;43.46;;;;;;;;;;1.81;63.26;63.26;63.26;63.26;63.26;63.26;63.10;63.10;63.10;59.03;100.00;89.75;;;99.26;95.98
"01056";99.70;99.56;98.89;96.94;95.94;95.22;91.11;87.54;79.34;79.34;99.82;99.80;97.61;100.00;100.00;99.96;96.94;95.94;95.22;91.11;87.54;79.34;79.34;99.56;99.37;98.32;94.36;91.86;89.98;76.44;48.50;;;;;;;;;;23.33;81.02;81.02;81.02;81.02;81.02;81.02;80.96;80.96;75.16;75.15;100.00;98.02;;;99.81;97.61
"01057";96.98;96.43;93.36;91.42;90.27;89.41;83.54;77.01;70.05;68.63;99.11;98.95;97.28;99.97;99.97;99.89;95.20;90.40;89.54;83.54;77.01;70.05;68.63;94.99;92.69;85.97;81.59;78.92;76.93;62.61;37.50;;;;;;;;;;25.58;46.33;46.33;46.33;46.33;46.33;46.33;46.07;46.07;45.28;43.86;100.00;85.39;;;98.96;97.28
"01058";96.99;94.63;90.30;86.71;84.18;82.73;77.34;72.34;68.67;67.37;98.27;98.26;95.38;99.86;99.84;99.31;87.97;84.35;82.92;77.34;72.34;68.67;67.37;95.51;92.50;85.31;78.41;74.87;72.31;58.53;35.92;;;;;;;;;;19.30;55.35;55.35;55.35;55.35;55.35;55.35;55.27;55.27;55.09;53.78;100.00;81.10;;;98.19;95.38
"01059";95.46;94.15;86.46;77.46;74.41;71.44;61.41;51.22;43.71;43.58;95.44;95.39;89.63;99.86;99.74;99.01;77.46;74.41;71.44;61.41;51.22;43.71;43.58;95.26;93.93;86.01;74.63;70.31;66.23;49.29;28.92;;;;;;;;;;5.72;39.96;39.96;39.96;39.96;39.96;39.96;39.46;39.46;38.94;38.81;100.00;77.17;;;94.99;89.63
"01060";99.05;98.86;97.65;95.61;95.14;94.64;92.39;90.41;87.97;71.84;99.22;99.13;96.68;100.00;99.99;99.89;95.61;95.14;94.64;92.39;90.41;87.97;71.84;95.91;94.38;89.11;76.94;57.33;55.74;43.80;24.02;;;;;;;;;;70.35;68.32;68.32;68.32;68.32;68.32;68.32;68.14;68.14;39.28;4.96;100.00;89.97;;;99.21;96.68
"01061";98.16;97.63;96.66;95.50;95.04;94.74;92.95;91.40;89.75;60.92;96.94;96.83;93.90;99.93;99.93;99.78;95.50;95.04;94.74;92.95;91.40;89.75;60.92;93.57;91.21;84.11;76.55;74.81;73.33;62.05;40.65;;;;;;;;;;54.59;58.33;58.33;58.33;58.33;58.33;58.33;58.04;58.04;58.04;7.34;100.00;84.60;;;96.80;93.90
"01062";99.79;99.71;99.45;98.92;98.33;97.79;95.53;92.08;83.17;80.36;99.92;99.83;99.30;100.00;100.00;99.98;98.92;98.33;97.79;95.53;92.08;83.17;80.36;97.99;97.14;94.34;92.26;90.42;88.20;74.99;38.73;;;;;;;;;;35.83;76.80;76.80;76.80;76.80;76.80;76.80;76.48;76.48;68.80;64.92;100.00;94.49;;;99.92;99.30
"02000";100.00;100.00;100.00;99.44;98.83;98.18;96.66;95.16;94.61;94.60;100.00;99.99;99.54;100.00;100.00;100.00;99.44;98.83;98.18;96.66;95.16;94.61;94.60;100.00;100.00;100.00;99.00;95.33;91.07;82.60;41.00;;;;;;;;;;71.00;89.87;89.87;89.87;89.87;89.87;89.87;89.87;89.87;89.86;89.84;100.00;99.82;;;100.00;99.54
"03101";100.00;100.00;100.00;99.83;98.72;98.49;97.10;94.55;91.68;91.67;100.00;100.00;99.04;100.00;100.00;100.00;99.83;98.72;98.49;97.10;94.55;91.68;91.67;100.00;100.00;100.00;99.00;96.11;95.46;90.05;66.70;;;;;;;;;;10.01;90.62;90.62;90.62;90.62;90.62;90.62;90.62;90.62;90.61;90.59;100.00;99.99;;;100.00;99.04
"03102";99.85;99.85;99.74;99.09;98.83;98.53;95.53;90.92;65.26;59.65;99.84;99.84;98.39;100.00;100.00;100.00;99.09;98.83;98.53;95.53;90.92;65.26;59.65;99.83;99.83;99.62;98.89;98.40;97.82;91.43;69.09;;;;;;;;;;7.34;83.62;83.62;83.62;83.62;83.62;83.62;83.62;83.62;64.09;57.38;100.00;95.80;;;99.84;98.39
"03103";100.00;100.00;99.44;98.97;97.84;97.78;95.14;85.51;84.39;72.47;99.64;99.64;98.60;100.00;100.00;100.00;98.97;97.84;97.78;95.14;85.51;84.39;72.47;100.00;100.00;98.00;97.00;92.00;91.00;60.37;32.69;;;;;;;;;;54.08;80.09;80.09;80.09;80.09;80.09;80.09;80.09;80.09;80.09;52.93;100.00;98.06;;;99.64;98.60
"03151";98.09;97.54;94.36;88.42;86.19;81.69;66.97;49.51;37.70;34.26;97.79;97.75;93.02;99.92;99.79;99.34;88.42;86.19;81.69;66.97;49.51;37.70;34.26;97.39;96.51;91.44;83.97;80.56;75.05;59.66;31.91;;;;;;;;;;1.18;37.32;37.32;37.32;37.32;37.32;37.32;37.06;37.06;37.06;33.61;100.00;83.97;;;97.70;93.02
"03152";99.41;99.12;97.16;94.91;93.95;90.74;85.70;75.63;65.15;65.15;98.73;98.59;97.12;100.00;100.00;99.99;94.91;93.95;90.74;85.70;75.63;65.15;65.15;99.09;98.58;96.25;92.81;90.14;87.67;79.96;57.61;;;;;;;;;;0.34;65.28;65.28;65.28;65.28;65.28;65.28;65.12;65.12;65.12;65.12;99.99;90.48;;;98.37;97.12
"03153";99.87;99.85;99.40;98.51;98.01;97.17;90.65;80.82;67.93;67.93;98.44;98.41;96.32;99.98;99.98;99.96;98.51;98.01;97.17;90.65;80.82;67.93;67.93;99.84;99.82;99.17;97.21;96.21;94.92;82.50;54.74;;;;;;;;;;0.30;72.62;72.62;72.62;72.62;72.62;72.62;72.62;72.30;67.77;67.77;100.00;90.65;;;98.25;96.32
"09163";100.00;100.00;100.00;100.00;100.00;100.00;98.75;98.04;97.06;97.06;100.00;100.00;99.78;100.00;100.00;100.00;100.00;100.00;100.00;98.75;98.04;97.06;97.06;100.00;100.00;100.00;99.00;97.35;96.68;93.09;76.30;;;;;;;;;;96.03;99.00;99.00;99.00;99.00;99.00;99.00;96.72;96.72;96.72;96.72;100.00;100.00;;;100.00;99.78
"03154";98.52;97.85;96.43;94.70;93.95;93.58;73.61;60.21;2.27;2.27;97.47;97.45;94.98;99.99;99.95;99.85;94.70;93.95;93.58;73.61;60.21;2.27;2.27;97.48;95.88;93.77;91.55;89.92;88.81;66.31;40.49;;;;;;;;;;0.93;47.80;47.80;47.80;47.80;47.80;47.80;47.65;47.65;1.48;1.48;100.00;84.99;;;97.45;94.98
"03155";97.80;96.82;93.96;92.24;91.43;88.31;80.20;64.63;54.48;46.03;96.49;96.38;93.15;99.98;99.93;99.84;93.52;91.43;88.31;80.20;64.63;54.48;46.03;96.09;95.10;89.30;82.76;81.93;79.90;65.88;32.09;;;;;;;;;;0.54;56.57;56.57;56.57;56.57;56.57;56.57;56.55;56.55;54.20;45.74;99.96;82.13;;;95.61;93.15
"03156";99.36;99.34;99.06;98.26;96.91;93.82;86.53;72.96;55.77;55.77;94.01;93.96;87.00;99.68;99.68;99.65;98.26;96.91;93.82;86.53;72.96;55.77;55.77;99.32;99.21;97.86;96.55;94.08;87.28;71.33;38.19;;;;;;;;;;0.07;64.46;64.46;64.46;64.46;64.46;64.46;64.24;63.62;55.77;55.77;100.00;86.98;;;92.62;87.00
"03157";99.69;99.61;98.87;98.72;96.54;96.38;76.35;67.45;63.14;63.14;99.59;99.57;96.61;100.00;100.00;99.92;98.72;96.54;96.38;76.35;67.45;63.14;63.14;99.45;99.23;97.77;96.79;93.14;92.31;61.72;36.13;;;;;;;;;;2.16;63.46;63.46;63.46;63.46;63.46;63.46;63.46;63.46;62.70;62.70;100.00;89.67;;;99.40;96.61
"03158";99.81;99.75;99.55;99.17;96.90;96.86;76.91;55.41;44.82;44.80;98.39;98.38;95.75;99.99;99.98;99.95;99.17;96.90;96.86;76.91;55.41;44.82;44.80;99.74;99.66;98.73;94.49;60.33;58.20;31.88;3.01;;;;;;;;;;0.71;54.84;54.84;54.84;54.84;54.84;54.84;54.73;54.73;43.25;43.24;100.00;85.42;;;98.20;95.75
"03241";99.87;99.81;99.66;99.45;98.15;97.67;91.46;87.49;83.84;75.63;99.82;99.82;98.25;100.00;100.00;100.00;99.48;98.29;97.82;91.46;87.49;83.84;75.63;99.74;99.63;99.30;98.24;94.86;92.99;83.07;66.88;;;;;;;;;;10.06;83.92;83.92;83.92;83.92;83.92;83.92;83.74;83.71;83.40;74.92;100.00;98.34;;;99.77;98.25
"03251";97.36;96.54;92.19;86.01;83.17;80.03;68.05;59.46;55.13;35.34;98.64;98.62;95.94;99.94;99.93;99.68;86.01;83.17;80.03;68.05;59.46;55.13;35.34;96.54;95.72;90.59;83.36;80.72;76.68;57.02;29.90;;;;;;;;;;5.55;53.86;53.86;53.86;53.86;53.86;53.86;53.71;53.71;53.33;33.40;100.00;86.59;;;98.56;95.94
"03252";98.73;98.11;94.01;89.02;88.28;86.83;81.19;71.17;62.05;55.77;97.89;97.88;95.53;99.91;99.91;99.50;89.02;88.28;86.83;81.19;71.17;62.05;55.77;97.96;96.99;90.69;84.48;83.21;81.54;71.18;37.04;;;;;;;;;;27.28;59.00;59.00;59.00;59.00;59.00;59.00;58.42;58.42;58.42;49.21;99.97;85.61;;;97.71;95.53
"03254";99.48;99.30;99.00;98.65;96.87;95.92;81.28;70.32;60.45;60.45;98.86;98.84;95.89;99.97;99.95;99.92;98.65;96.87;95.92;81.28;70.32;60.45;60.45;99.44;99.06;98.58;97.85;94.53;93.10;73.30;50.39;;;;;;;;;;0.29;60.65;60.65;60.65;60.65;60.65;60.65;60.48;60.29;60.29;60.29;100.00;90.92;;;98.68;95.89
"03255";96.84;96.29;93.75;89.73;87.85;85.37;74.36;59.63;47.43;44.11;95.10;95.01;88.18;99.74;99.67;98.97;89.73;87.85;85.37;74.36;59.63;47.43;44.11;96.67;95.68;92.35;83.33;81.21;78.35;62.02;31.72;;;;;;;;;;0.11;51.23;51.23;51.23;51.23;51.23;51.23;50.99;50.99;47.42;44.10;99.73;84.05;;;94.29;88.18
"03256";96.81;96.39;92.95;85.68;84.54;83.21;58.91;54.91;29.48;7.29;98.06;98.04;94.96;99.93;99.93;99.53;85.79;84.67;83.36;58.91;54.91;29.48;7.29;95.93;95.27;91.14;81.57;78.67;75.62;47.43;32.39;;;;;;;;;;0.49;50.65;50.65;50.65;50.65;50.65;50.65;50.29;50.29;29.35;7.11;100.00;83.82;;;98.01;94.96
"03257";99.85;99.81;99.52;98.18;96.81;94.26;83.04;67.07;54.44;44.07;99.02;98.99;94.68;100.00;100.00;99.98;98.18;96.81;94.26;83.04;67.07;54.44;44.07;99.82;99.55;99.08;97.33;95.22;91.29;74.86;44.82;;;;;;;;;;1.39;54.15;54.15;54.15;54.15;54.15;54.15;54.10;54.10;54.10;43.69;100.00;90.76;;;98.72;94.68
"03351";98.39;97.76;94.90;92.83;91.03;88.47;74.50;64.26;54.55;44.50;98.36;98.36;95.37;99.95;99.94;99.61;93.19;91.33;89.08;74.50;64.26;54.55;44.50;98.01;97.30;93.82;90.81;87.30;83.52;64.67;41.34;;;;;;;;;;0.57;54.85;54.85;54.85;54.85;54.85;54.85;54.15;54.15;54.15;44.09;100.00;90.08;;;98.31;95.37
"03352";98.91;98.75;97.57;95.43;92.89;88.78;70.93;63.81;63.37;56.79;97.47;97.47;93.70;99.99;99.98;99.83;95.43;92.89;88.78;70.93;63.81;63.37;56.79;97.29;96.86;94.34;90.96;89.41;83.13;46.81;21.85;;;;;;;;;;28.50;58.07;58.07;58.07;58.07;58.07;58.07;57.88;57.88;57.88;51.25;100.00;79.23;;;97.45;93.70
"03353";99.50;99.27;97.73;95.35;94.21;92.45;83.80;77.05;74.70;20.63;99.45;99.10;99.01;100.00;100.00;99.96;95.35;94.21;92.45;83.80;77.05;74.70;20.63;98.44;97.96;95.09;90.78;89.03;85.15;60.65;27.41;;;;;;;;;;20.43;71.91;71.91;71.91;71.91;71.91;71.91;67.55;67.55;67.55;0.29;100.00;88.72;;;99.37;99.01
"03354";86.52;82.90;70.07;59.98;59.16;57.72;50.72;42.36;38.34;0.44;93.35;93.29;88.65;99.26;99.02;97.18;66.90;59.98;57.72;50.72;42.36;38.34;0.44;86.44;82.81;69.80;59.19;58.06;55.88;43.66;21.39;;;;;;;;;;0.44;38.30;38.30;38.30;38.30;38.30;38.30;38.28;38.28;38.28;0.38;100.00;56.52;;;93.34;88.65
"03355";97.21;96.37;90.14;82.91;81.78;80.87;73.46;67.22;62.59;51.26;98.96;98.31;97.39;99.94;99.93;99.35;82.91;81.78;80.87;73.46;67.22;62.59;51.26;96.82;95.95;89.38;81.90;80.49;79.10;67.05;47.65;;;;;;;;;;4.64;58.55;58.55;58.55;58.55;58.55;58.48;58.23;58.23;58.22;46.89;100.00;84.75;;;98.93;97.39
"03356";99.43;99.36;98.96;97.84;96.88;93.49;74.62;62.97;58.02;40.97;97.67;97.60;91.02;100.00;99.99;99.92;97.84;96.88;93.49;74.62;62.97;58.02;40.97;97.67;97.32;95.72;92.43;89.22;81.55;47.91;17.19;;;;;;;;;;12.60;49.31;49.31;49.31;49.31;49.31;49.31;49.20;49.20;45.60;28.60;100.00;88.15;;;96.70;91.02
"03357";99.15;99.01;98.23;97.54;96.06;90.58;54.32;46.87;41.24;23.53;94.91;94.88;89.98;99.97;99.96;99.80;97.54;96.06;90.58;54.32;46.87;41.24;23.53;97.62;97.24;95.28;93.19;90.56;82.23;25.76;4.45;;;;;;;;;;21.25;36.85;36.85;36.85;36.85;36.85;36.85;36.79;36.79;31.16;9.25;100.00;71.99;;;94.80;89.98
"03358";96.46;95.78;92.65;87.50;85.35;84.06;73.92;66.19;63.54;7.02;97.62;97.62;94.36;99.91;99.89;99.11;87.50;85.35;84.06;73.92;66.19;63.54;7.02;94.73;93.66;89.73;82.56;78.98;76.00;48.27;15.65;;;;;;;;;;6.89;61.73;61.73;61.73;61.73;61.73;61.73;61.68;61.68;61.68;0.61;100.00;81.85;;;97.62;94.36
"03359";99.55;99.45;98.95;97.69;96.82;94.30;84.25;72.39;69.19;39.94;98.29;98.19;96.49;99.99;99.99;99.96;97.69;96.82;94.30;84.25;72.39;69.19;39.94;98.65;98.27;96.64;93.05;91.43;87.01;70.96;42.23;;;;;;;;;;19.03;62.17;62.17;62.17;62.17;62.17;62.17;62.08;62.08;62.08;32.32;100.00;80.49;;;98.26;96.49
"03360";94.03;92.45;83.62;75.43;74.59;73.52;67.94;60.63;55.64;3.42;96.59;96.57;93.74;99.45;99.32;97.90;75.43;74.59;73.52;67.94;60.63;55.64;3.42;93.63;92.08;82.04;72.74;71.55;69.99;59.54;34.26;;;;;;;;;;3.42;54.99;54.99;54.99;54.99;54.99;54.99;54.97;54.97;54.97;0.17;99.99;73.00;;;96.57;93.74
"03361";97.81;97.25;93.49;87.78;86.28;78.75;72.49;67.27;63.43;57.02;98.80;98.75;95.59;100.00;100.00;99.70;87.78;86.28;78.75;72.49;67.27;63.43;57.02;96.77;96.10;90.27;80.54;73.95;68.46;54.13;29.58;;;;;;;;;;1.26;62.76;62.76;62.76;62.76;62.76;62.76;62.76;62.76;62.76;56.28;100.00;91.30;;;98.48;95.59
"03401";100.00;100.00;99.60;99.11;98.91;98.49;96.51;93.51;93.23;93.23;100.00;100.00;89.35;100.00;100.00;100.00;99.11;98.91;98.49;96.51;93.51;93.23;93.23;100.00;100.00;99.00;96.00;94.12;92.79;81.58;22.50;;;;;;;;;;0.57;93.00;93.00;93.00;93.00;93.00;93.00;92.91;92.91;92.91;92.91;100.00;99.07;;;99.99;89.35
"03402";99.50;99.44;98.72;98.25;97.83;97.40;95.69;94.93;94.79;0.29;97.88;97.84;92.51;100.00;100.00;100.00;98.25;97.83;97.40;95.69;94.93;94.79;0.29;99.15;99.04;98.00;96.00;91.07;88.33;72.23;20.94;;;;;;;;;;0.29;94.70;94.70;94.70;94.70;94.70;94.70;94.70;94.70;94.70;0.07;100.00;95.70;;;97.63;92.51
"03403";100.00;100.00;100.00;99.59;99.44;99.08;98.32;97.32;97.08;97.08;100.00;100.00;98.95;100.00;100.00;100.00;99.59;99.44;99.08;98.32;97.32;97.08;97.08;100.00;100.00;99.24;97.00;94.69;92.00;82.39;41.85;;;;;;;;;;47.65;93.72;93.72;93.72;93.72;93.72;93.72;93.72;93.68;93.32;93.32;100.00;99.99;;;100.00;98.95
"03404";100.00;100.00;99.81;99.15;98.78;98.40;96.57;93.56;92.52;92.19;100.00;100.00;99.63;100.00;100.00;100.00;99.15;98.78;98.40;96.57;93.56;92.52;92.19;99.58;99.53;98.45;95.00;91.24;90.07;81.36;30.33;;;;;;;;;;0.28;92.22;92.22;92.22;92.22;92.22;92.22;92.22;92.22;92.22;91.89;100.00;100.00;;;100.00;99.63
"03405";100.00;100.00;99.61;99.04;98.64;98.19;96.06;94.92;94.63;86.69;99.38;99.38;97.75;100.00;100.00;100.00;99.04;98.64;98.19;96.06;94.92;94.63;86.69;100.00;100.00;99.46;98.01;96.30;91.54;76.51;55.57;;;;;;;;;;4.73;95.00;95.00;95.00;95.00;95.00;95.00;94.52;94.52;94.48;85.36;100.00;99.34;;;99.36;97.75
"03451";99.08;98.94;97.75;96.23;93.82;87.47;72.39;62.97;41.44;41.44;98.88;98.88;96.95;100.00;100.00;100.00;96.23;93.82;87.47;72.39;62.97;41.44;41.44;97.46;97.23;94.37;88.34;86.62;78.60;45.83;11.46;;;;;;;;;;23.93;58.10;58.10;58.10;58.10;58.10;58.10;58.10;55.03;25.87;25.87;100.00;89.29;;;98.86;96.95
"03452";95.54;94.73;91.33;88.34;85.50;80.68;66.21;59.45;57.93;23.84;97.01;96.93;92.53;100.00;100.00;100.00;88.34;85.50;80.68;66.21;59.45;57.93;23.84;93.87;93.09;88.13;81.74;79.44;71.19;41.29;6.83;;;;;;;;;;4.07;56.24;56.24;56.24;56.24;56.24;56.24;55.50;55.50;55.00;20.06;100.00;84.88;;;96.34;92.53
"03453";98.28;98.02;96.49;93.34;90.43;84.63;65.78;53.75;46.77;45.59;97.28;97.28;93.93;99.95;99.94;99.80;93.34;90.43;84.63;65.78;53.75;46.77;45.59;95.69;95.23;91.32;84.56;82.35;75.14;43.77;7.37;;;;;;;;;;14.11;43.82;43.82;43.82;43.82;43.82;43.82;43.43;43.07;37.12;35.94;100.00;89.70;;;97.22;93.93
"03454";98.29;97.96;95.56;92.60;90.91;87.56;77.28;69.24;59.88;44.58;96.89;96.81;91.89;99.95;99.93;99.76;92.60;90.91;87.56;77.28;69.24;59.88;44.58;96.90;96.15;91.71;85.52;83.86;78.39;55.43;22.56;;;;;;;;;;36.24;52.36;52.36;52.36;52.36;52.36;52.36;52.32;51.80;40.56;10.62;100.00;88.26;;;95.42;91.89
"03455";98.53;98.11;96.34;93.72;91.95;88.66;76.37;65.74;64.46;35.48;99.42;99.40;95.63;100.00;100.00;100.00;93.72;91.95;88.66;76.37;65.74;64.46;35.48;97.53;96.94;93.88;86.70;85.41;80.64;46.18;11.78;;;;;;;;;;3.58;64.08;64.08;64.08;64.08;64.08;64.08;63.97;63.97;63.97;32.11;100.00;94.50;;;99.29;95.63
"03456";97.52;97.08;94.17;90.37;88.70;86.72;77.14;69.85;65.95;60.59;96.82;96.74;88.69;99.56;99.46;99.02;90.37;88.70;86.72;77.14;69.85;65.95;60.59;96.85;96.16;92.33;87.35;85.71;82.94;62.95;36.27;;;;;;;;;;6.92;66.35;66.35;66.35;66.35;66.35;66.35;65.35;65.35;64.09;55.49;100.00;93.56;;;94.05;88.69
"03457";98.87;98.68;97.69;96.40;95.36;92.16;78.70;70.61;64.17;22.66;94.34;94.24;88.85;99.99;99.99;99.86;96.40;95.36;92.16;78.70;70.61;64.17;22.66;94.89;94.02;89.33;82.83;80.41;72.54;44.21;11.08;;;;;;;;;;17.86;54.82;54.82;54.82;54.82;54.82;54.82;54.68;54.51;49.12;5.13;100.00;79.81;;;93.57;88.85
"03458";98.58;98.39;97.36;95.17;93.43;88.24;73.93;61.41;59.51;48.40;99.02;99.00;94.36;99.98;99.98;99.92;95.17;93.43;88.24;73.93;61.41;59.51;48.40;97.00;96.51;93.87;88.83;87.67;80.91;52.75;12.12;;;;;;;;;;14.46;55.59;55.59;55.59;55.59;55.59;55.59;55.53;55.26;55.12;35.65;100.00;87.22;;;98.94;94.36
"03459";97.32;96.61;92.92;87.79;85.07;82.28;70.25;59.28;54.86;13.18;99.35;99.33;97.54;99.99;99.98;99.78;88.07;85.07;82.28;70.25;59.28;54.86;13.18;96.09;95.21;90.53;82.87;81.02;77.43;58.00;23.92;;;;;;;;;;2.21;54.25;54.25;54.25;54.25;54.25;54.25;54.23;54.23;53.54;10.83;100.00;90.31;;;99.28;97.54
"03460";97.88;97.41;95.39;92.54;89.25;84.79;70.70;64.10;63.94;49.08;97.79;97.77;94.82;99.96;99.95;99.68;92.54;89.25;84.79;70.70;64.10;63.94;49.08;96.01;95.39;91.81;85.74;84.37;78.89;51.26;12.33;;;;;;;;;;23.23;54.82;54.82;54.82;54.82;54.82;54.82;54.74;54.55;54.55;38.62;100.00;90.17;;;97.40;94.82
"03461";98.82;98.65;97.12;94.16;92.28;88.75;77.50;67.92;58.33;36.22;96.43;96.43;91.31;99.99;99.99;99.77;94.16;92.28;88.75;77.50;67.92;58.33;36.22;97.49;96.96;93.03;88.82;86.82;82.76;62.04;12.72;;;;;;;;;;1.32;65.19;65.19;65.19;65.19;65.19;65.19;65.19;65.19;57.28;35.09;100.00;84.60;;;96.38;91.31
"03462";98.01;97.64;95.61;92.24;89.37;84.32;58.75;47.39;29.13;17.46;97.15;97.08;89.19;100.00;100.00;100.00;92.24;89.37;84.32;58.75;47.39;29.13;17.46;94.69;93.95;88.15;81.08;77.75;70.63;36.16;4.45;;;;;;;;;;17.46;36.65;36.65;36.65;36.65;36.65;36.65;36.51;36.51;19.63;0.28;100.00;85.09;;;96.99;89.19
"04011";100.00;100.00;99.67;99.17;98.54;98.15;96.79;95.49;94.63;94.63;100.00;100.00;99.19;100.00;100.00;100.00;99.17;98.54;98.15;96.79;95.49;94.63;94.63;100.00;100.00;99.35;98.00;93.66;90.18;79.60;58.91;;;;;;;;;;3.56;94.49;94.49;94.49;94.49;94.49;94.49;94.49;94.49;94.49;94.49;100.00;99.89;;;100.00;99.19
"04012";100.00;100.00;100.00;99.53;99.25;99.13;98.03;97.34;97.23;97.23;100.00;100.00;99.56;100.00;100.00;100.00;99.53;99.25;99.13;98.03;97.34;97.23;97.23;100.00;100.00;99.00;94.00;89.55;87.85;78.10;15.33;;;;;;;;;;0.43;97.09;97.09;97.09;97.09;97.09;97.09;97.09;97.09;97.09;97.09;100.00;100.00;;;100.00;99.56
"05111";100.00;100.00;100.00;99.64;99.07;98.80;97.77;96.53;94.45;92.53;99.99;99.99;99.27;100.00;100.00;100.00;99.64;99.07;98.80;97.77;96.53;94.45;92.53;100.00;100.00;100.00;98.00;87.21;77.47;70.93;55.75;;;;;;;;;;3.15;94.77;94.77;94.77;94.77;94.77;94.77;94.77;94.77;94.36;92.39;100.00;99.97;;;99.98;99.27
"05112";100.00;100.00;100.00;98.47;96.48;95.05;91.04;81.10;75.31;51.79;100.00;99.99;98.76;100.00;100.00;100.00;98.47;96.48;95.05;91.04;81.10;75.31;51.79;100.00;100.00;99.00;97.00;88.49;80.55;72.61;36.52;;;;;;;;;;1.47;74.56;74.56;74.56;74.56;74.56;74.56;74.56;74.56;74.48;50.72;100.00;99.99;;;99.94;98.76
