"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000"
"01001";99.99;99.99;99.16;98.73;98.32;97.88;93.14;92.34;87.03;87.03;99.90;99.90;98.98;94.67;88.53;83.54;45.52;45.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89.68;89.68;89.68;89.68;89.68;89.51;89.51;87.08;87.03;87.03
"01002";99.95;99.95;99.79;97.91;95.56;93.89;88.10;88.08;41.65;0.04;99.90;99.90;99.64;94.16;83.56;67.15;34.80;34.80;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;85.67;85.67;85.67;85.67;85.67;85.66;85.66;85.63;41.65;0.00
"01003";99.94;99.73;99.35;97.56;94.95;93.41;87.84;87.84;86.31;78.06;99.81;99.53;98.77;94.99;86.71;71.81;32.18;32.18;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;86.31;86.31;86.31;86.31;86.31;86.31;86.31;86.31;86.31;78.06
"01004";99.81;99.77;97.75;87.94;86.87;85.90;81.22;81.22;80.26;80.26;99.78;99.75;96.44;70.81;60.31;46.91;2.66;2.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.20;81.20;81.20;81.20;81.20;81.15;81.15;81.15;80.26;80.26
"01051";98.28;97.15;88.88;82.60;79.42;76.43;49.68;49.68;42.21;0.00;98.26;97.12;88.84;81.46;75.65;70.65;18.56;18.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;42.21;42.21;42.21;42.21;42.21;42.21;42.21;42.21;42.21;0.00
"01053";95.76;94.63;88.26;84.88;83.15;81.08;68.59;68.57;42.84;3.77;94.81;93.51;86.17;80.97;75.20;65.15;22.24;22.24;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;65.10;65.10;65.10;65.10;65.10;65.10;65.10;65.10;42.49;3.42
"01054";95.71;93.33;83.02;75.45;72.00;68.98;47.54;47.54;43.68;0.03;95.59;93.20;82.44;73.50;67.69;61.40;10.74;10.73;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;43.68;43.68;43.68;43.68;43.68;43.68;43.68;43.68;43.68;0.00
"01055";97.98;96.34;90.22;86.51;85.53;83.79;67.35;67.34;64.79;55.67;97.48;95.68;89.11;82.62;79.74;74.62;28.60;28.60;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;64.79;64.79;64.79;64.79;64.79;64.79;64.79;64.79;64.79;55.67
"01056";99.36;99.15;97.05;93.66;91.28;89.08;75.93;75.93;69.16;69.11;99.29;99.06;96.50;91.33;83.31;73.54;23.10;23.10;0.16;0.16;0.16;0.16;0.16;0.16;0.16;0.16;0.16;0.16;74.06;74.06;74.06;74.06;74.06;74.06;74.06;74.06;69.05;69.00
"01057";97.80;96.72;90.62;85.55;83.87;81.47;55.97;55.97;37.25;22.24;95.91;94.59;86.59;80.11;75.48;68.48;14.44;14.44;10.26;10.26;10.26;10.26;10.26;10.26;10.26;10.26;10.26;10.26;42.39;42.39;42.39;42.39;42.39;42.39;42.39;42.39;27.05;11.98
"01058";95.82;94.17;84.89;77.85;74.69;70.52;54.20;54.20;46.06;27.34;95.80;94.11;84.17;74.74;65.28;52.94;15.16;15.16;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;50.35;50.35;50.35;50.35;50.35;50.35;50.35;50.35;46.00;27.26
"01059";96.17;94.19;81.71;71.47;66.92;62.24;39.75;39.72;26.41;24.21;96.15;94.16;81.58;68.91;62.13;55.53;11.51;11.48;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;36.39;36.39;36.39;36.39;36.39;36.39;36.39;36.39;26.41;24.21
"01060";96.94;95.83;86.60;78.55;77.03;75.47;66.24;66.24;41.37;16.25;95.56;94.02;79.11;55.61;51.71;47.78;10.05;10.05;13.48;13.48;13.48;13.48;13.48;13.48;13.48;13.48;13.48;13.48;57.48;57.48;57.48;57.48;57.48;57.48;57.48;57.48;34.20;4.30
"01061";95.62;92.76;83.34;75.26;73.01;71.57;57.88;57.88;54.28;6.52;94.84;91.42;78.63;68.28;62.62;53.44;16.59;16.59;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;54.20;54.20;54.20;54.20;54.20;54.20;54.20;54.20;54.20;6.45
"01062";98.78;98.11;95.10;92.72;91.33;89.03;73.67;73.66;37.59;19.12;97.96;97.04;93.24;90.01;84.33;74.36;15.58;15.57;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;69.45;69.45;69.45;69.45;69.45;69.45;69.45;69.45;37.57;18.93
"02000";99.97;99.95;99.54;98.44;96.97;95.66;89.11;88.89;87.37;87.28;99.90;99.87;99.26;95.58;87.45;75.47;18.10;18.08;4.44;4.44;4.44;4.44;4.44;4.44;4.44;4.44;4.44;4.44;87.43;87.43;87.43;87.42;87.42;87.42;87.42;87.37;87.30;87.27
"03101";99.83;99.71;97.95;94.36;93.02;90.88;82.72;82.72;79.23;79.15;99.82;99.67;97.00;92.14;84.83;74.18;33.49;33.49;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;79.67;79.67;79.67;79.67;79.67;79.67;79.67;79.67;79.23;79.15
"03102";99.54;99.54;97.72;95.87;92.93;90.95;82.16;82.16;22.92;0.00;99.52;99.52;97.65;95.44;88.28;80.70;52.26;52.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.74;75.74;75.74;75.74;75.74;75.74;75.74;75.74;22.92;0.00
"03103";98.57;97.65;92.47;83.02;81.77;80.98;77.16;77.16;76.56;0.03;96.18;94.19;83.61;59.10;48.11;35.86;13.63;13.63;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;76.55;76.55;76.55;76.55;76.55;76.55;76.55;76.55;76.55;0.00
"03151";98.63;97.74;89.74;81.08;78.53;73.61;43.85;43.85;37.05;30.23;98.16;96.79;85.87;68.23;65.34;59.75;15.86;15.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37.05;37.05;37.05;37.05;37.05;37.05;37.05;37.05;37.05;30.23
"03152";99.03;98.81;95.65;92.63;90.35;86.65;66.96;66.96;59.51;59.51;98.71;98.30;94.78;90.23;84.72;76.96;38.70;38.70;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;59.50;59.50;59.50;59.50;59.50;59.50;59.50;59.50;59.50;59.50
"03153";99.94;99.94;98.96;96.04;94.69;92.62;73.89;70.45;53.92;53.92;99.92;99.91;98.66;93.70;89.66;84.53;31.09;31.09;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.12;67.33;67.33;67.33;67.33;67.33;67.33;67.33;63.61;53.80;53.80
"03154";94.01;92.56;83.36;80.89;78.16;74.49;56.69;56.69;1.76;1.76;92.45;90.50;80.97;77.68;73.59;68.16;27.62;27.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;48.11;48.11;48.11;48.11;48.11;48.11;48.11;48.11;1.76;1.76
"03155";98.09;96.49;87.57;83.86;82.46;79.71;62.12;62.12;34.81;4.38;97.49;95.71;85.40;77.88;70.66;60.99;8.89;8.89;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;58.93;58.93;58.93;58.93;58.93;58.93;58.93;58.93;34.81;4.38
"03156";99.75;99.68;99.08;96.81;94.14;89.40;67.12;62.01;57.52;57.52;99.67;99.43;97.93;94.94;89.13;77.41;12.44;12.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;65.47;65.47;65.47;65.47;65.47;65.47;65.47;57.52;57.52;57.52
"03157";96.72;94.96;84.45;75.58;73.41;71.07;63.45;63.45;55.16;55.16;96.13;93.50;80.82;67.57;62.63;57.94;23.00;23.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.21;60.21;60.21;60.21;60.21;60.21;60.21;60.21;55.16;55.16
"03158";94.62;90.83;74.69;63.11;59.10;55.14;53.20;53.20;5.31;4.83;93.81;88.28;66.20;22.86;13.23;4.79;0.46;0.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;52.89;52.89;52.89;52.89;52.89;52.89;52.89;52.89;5.31;4.83
"03241";99.06;98.38;95.36;92.70;91.15;89.60;82.74;82.68;74.66;56.59;98.79;97.93;93.91;88.15;83.10;77.36;54.15;54.15;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;77.97;77.97;77.97;77.97;77.97;77.97;77.97;77.91;74.66;56.58
"03251";99.32;98.12;91.30;83.90;82.21;78.32;61.67;56.44;46.45;31.56;99.23;97.89;90.63;82.33;79.91;73.07;30.32;17.21;6.41;6.41;6.41;6.41;6.41;6.41;6.41;6.41;6.41;6.41;48.03;48.03;48.03;48.03;48.03;48.03;48.03;48.03;41.51;26.52
"03252";99.57;98.86;93.26;85.95;83.41;79.47;60.86;60.85;56.62;0.02;99.53;98.74;92.67;84.49;78.74;70.61;11.84;11.77;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;56.62;56.62;56.62;56.62;56.62;56.62;56.62;56.62;56.62;0.00
"03254";96.47;93.75;87.00;82.71;80.41;77.93;64.07;63.37;55.18;55.18;96.35;93.50;85.95;78.14;72.67;66.37;28.15;28.15;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;55.87;55.87;55.87;55.87;55.87;55.87;55.87;55.17;55.17;55.17
"03255";98.30;97.04;91.43;86.68;83.31;79.03;52.75;52.75;3.24;0.00;98.26;96.67;90.71;80.30;73.56;61.96;6.95;6.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;49.34;49.34;49.34;49.34;49.34;49.34;49.34;49.34;3.24;0.00
"03256";96.69;93.73;77.88;64.97;63.06;61.71;52.58;52.58;25.10;0.00;95.78;92.72;74.44;58.92;56.13;52.74;22.96;22.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;47.90;47.90;47.90;47.90;47.90;47.90;47.90;47.90;25.10;0.00
"03257";99.85;99.56;97.34;93.57;90.29;83.70;58.54;58.54;53.20;43.08;99.59;99.20;96.77;92.12;83.86;72.74;21.63;21.63;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;53.20;53.20;53.20;53.20;53.20;53.20;53.20;53.20;53.20;43.08
"03351";98.84;97.91;92.13;88.35;86.02;83.10;60.55;60.55;50.61;42.09;97.97;96.44;89.41;84.76;79.89;74.62;34.54;34.54;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;50.61;50.61;50.61;50.61;50.61;50.61;50.61;50.61;50.61;42.09
"03352";99.68;99.26;96.56;95.02;94.00;89.00;69.49;60.98;60.11;53.62;99.35;98.87;95.79;93.16;90.62;81.39;29.57;15.00;23.09;23.09;23.09;23.09;23.09;23.09;23.09;23.09;23.09;23.09;55.20;55.20;55.20;55.20;55.20;55.20;55.20;55.20;55.20;48.71
"03353";99.85;99.72;98.08;95.49;94.61;91.90;75.08;70.37;68.28;5.76;99.06;98.66;95.99;92.09;90.24;84.85;27.72;15.52;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;63.34;63.34;63.34;63.34;63.34;63.34;63.34;63.34;63.34;0.12
"03354";93.10;89.54;75.37;63.60;62.67;60.71;43.06;43.06;41.36;0.00;93.03;89.46;75.04;62.61;61.33;58.69;7.55;7.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;41.36;41.36;41.36;41.36;41.36;41.36;41.36;41.36;41.36;0.00
"03355";96.17;94.71;85.10;77.09;75.16;73.20;57.58;57.58;54.43;0.02;96.16;94.69;84.74;76.40;72.34;68.04;24.07;24.07;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;54.51;54.51;54.51;54.51;54.51;54.43;54.43;54.43;54.43;0.00
"03356";99.73;99.34;98.43;96.91;95.94;88.50;63.08;49.94;33.61;28.70;99.39;98.78;97.31;95.11;93.84;84.60;37.39;10.89;3.65;3.65;3.65;3.65;3.65;3.65;3.65;3.65;3.65;3.65;45.34;45.34;45.34;45.34;45.34;45.34;45.34;45.34;30.05;25.14
"03357";99.67;99.52;98.34;97.75;97.69;91.57;56.41;45.43;40.01;22.60;98.95;98.68;96.85;93.93;92.87;84.22;29.19;3.00;20.87;20.87;20.87;20.87;20.87;20.87;20.87;20.87;20.87;20.87;35.39;35.39;35.39;35.39;35.39;35.39;35.39;35.39;29.99;8.90
"03358";97.55;96.21;88.90;79.70;77.78;73.85;66.19;63.69;61.24;0.80;96.95;95.45;86.00;66.74;62.98;56.34;36.10;13.67;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;60.77;60.77;60.77;60.77;60.77;60.77;60.77;60.77;60.77;0.16
"03359";99.82;99.63;98.72;97.27;96.47;92.87;77.49;66.72;63.66;35.92;98.98;98.49;95.99;92.73;90.26;82.37;49.04;29.59;5.78;5.78;5.78;5.78;5.78;5.78;5.78;5.78;5.78;5.78;58.17;58.17;58.17;58.17;58.17;58.17;58.17;58.17;58.17;30.31
"03360";98.27;96.42;86.57;73.63;72.10;70.98;55.03;55.03;52.86;0.14;98.22;96.35;85.66;70.83;64.28;56.92;8.98;8.98;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;52.85;52.85;52.85;52.85;52.85;52.85;52.85;52.85;52.85;0.00
"03361";99.06;97.67;89.87;82.93;79.97;76.18;64.69;61.39;58.81;30.63;99.04;97.60;88.32;77.16;72.34;65.11;32.64;19.51;1.05;1.05;1.05;1.05;1.05;1.05;1.05;1.05;1.05;1.05;57.89;57.89;57.89;57.89;57.89;57.89;57.89;57.89;57.89;29.70
"03401";99.98;99.80;99.07;97.63;97.58;96.37;90.09;87.00;86.33;86.33;99.98;99.76;98.98;96.91;96.48;93.51;64.36;17.98;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;86.32;86.32;86.32;86.32;86.32;86.32;86.32;86.32;86.32;86.32
"03402";99.77;99.37;98.53;96.23;95.96;92.07;87.97;87.36;86.11;0.02;99.77;99.34;98.26;94.82;94.19;88.37;50.96;10.47;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;86.11;86.11;86.11;86.11;86.11;86.11;86.11;86.11;86.11;0.00
"03403";99.99;99.98;99.66;99.29;98.98;98.28;95.84;94.81;94.40;94.39;99.92;99.88;99.07;94.65;90.11;84.15;50.31;24.68;41.57;41.57;41.57;41.57;41.57;41.57;41.57;41.57;41.57;41.57;88.85;88.85;88.85;88.85;88.85;88.85;88.85;88.85;88.64;88.62
"03404";99.97;99.91;99.11;98.53;97.78;96.47;88.67;83.77;82.16;81.78;99.92;99.86;98.77;97.28;94.74;86.10;63.97;20.10;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.07;82.16;82.16;82.16;82.16;82.16;82.16;82.16;82.16;82.16;81.78
"03405";99.91;99.26;98.17;96.76;95.24;92.65;87.34;87.27;86.33;0.00;99.89;99.24;97.92;95.51;91.15;83.87;35.61;34.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.72;86.72;86.72;86.72;86.72;86.72;86.72;86.72;86.33;0.00
"03451";99.77;99.43;97.17;95.39;94.21;87.59;68.55;40.39;36.78;36.78;99.29;98.81;95.60;92.18;89.24;77.90;33.13;4.95;17.21;17.21;17.21;17.21;17.21;17.21;17.21;17.21;17.21;17.21;55.72;55.72;55.72;55.72;55.72;55.72;55.72;21.73;21.73;21.73
"03452";99.26;98.11;93.96;91.36;89.86;83.28;66.80;59.91;51.48;1.23;99.11;97.86;93.46;89.78;86.87;74.95;39.05;1.31;1.21;1.21;1.21;1.21;1.21;1.21;1.21;1.21;1.21;1.21;58.57;58.57;58.57;58.57;58.57;58.57;58.57;58.57;50.47;0.02
"03453";99.50;98.85;94.83;92.32;91.87;84.94;63.83;44.75;43.24;41.82;98.05;97.10;91.48;87.69;86.73;78.05;43.80;4.01;12.04;12.04;12.04;12.04;12.04;12.04;12.04;12.04;12.04;12.04;41.26;41.26;41.26;41.26;41.26;41.26;41.26;34.83;34.83;33.41
"03454";99.36;98.67;94.83;91.06;89.69;83.70;69.12;59.95;48.94;21.87;98.79;97.90;92.91;87.02;84.44;74.75;39.11;14.51;21.87;21.87;21.87;21.87;21.87;21.87;21.87;21.87;21.87;21.87;50.84;50.84;50.84;50.84;50.84;50.84;50.84;46.62;36.93;0.00
"03455";99.55;98.74;95.91;92.54;91.37;87.84;74.84;64.16;63.20;0.23;99.54;98.71;95.55;90.49;88.47;83.27;35.02;6.87;0.23;0.23;0.23;0.23;0.23;0.23;0.23;0.23;0.23;0.23;63.16;63.16;63.16;63.16;63.16;63.16;63.16;63.16;63.16;0.00
"03456";98.98;98.27;93.60;89.99;88.37;83.85;66.39;61.29;57.28;1.49;98.95;98.23;93.37;89.57;87.23;80.61;35.93;22.51;1.49;1.49;1.49;1.49;1.49;1.49;1.49;1.49;1.49;1.49;57.81;57.81;57.81;57.81;57.81;57.81;57.81;57.81;56.54;0.00
"03457";99.69;99.38;98.11;96.54;95.32;90.32;73.02;63.52;57.26;14.53;96.58;95.54;91.41;87.11;83.33;73.48;35.10;4.78;14.53;14.53;14.53;14.53;14.53;14.53;14.53;14.53;14.53;14.53;53.97;53.97;53.97;53.97;53.97;53.97;53.97;51.55;45.81;0.00
"03458";99.43;98.34;95.75;92.38;91.73;85.79;65.89;50.69;47.27;37.57;99.29;98.20;94.91;90.37;89.48;81.72;43.49;5.83;7.97;7.97;7.97;7.97;7.97;7.97;7.97;7.97;7.97;7.97;48.47;48.47;48.47;48.47;48.47;48.47;48.47;45.33;42.64;30.45
"03459";99.22;98.11;92.34;86.45;84.78;79.69;60.60;50.65;40.36;10.19;99.13;98.00;92.03;84.81;81.11;71.12;32.77;9.26;0.36;0.36;0.36;0.36;0.36;0.36;0.36;0.36;0.36;0.36;49.44;49.44;49.44;49.44;49.44;49.44;49.44;49.44;40.17;9.84
"03460";99.13;98.20;93.61;91.75;91.10;85.01;66.28;55.76;55.66;42.49;98.99;98.06;93.02;89.58;88.25;79.99;37.17;1.75;15.92;15.92;15.92;15.92;15.92;15.92;15.92;15.92;15.92;15.92;52.84;52.84;52.84;52.84;52.84;52.84;52.84;50.68;50.68;37.38
"03461";99.71;99.02;95.76;93.63;92.85;89.04;76.29;66.63;57.41;34.43;99.62;98.91;95.03;90.90;88.77;82.65;51.16;6.45;1.28;1.28;1.28;1.28;1.28;1.28;1.28;1.28;1.28;1.28;62.97;62.97;62.97;62.97;62.97;62.97;62.97;62.97;56.39;33.40
"03462";97.77;96.70;91.96;87.71;87.26;81.04;59.50;47.95;30.06;9.62;96.39;95.03;87.16;80.65;80.06;72.18;39.16;1.75;9.62;9.62;9.62;9.62;9.62;9.62;9.62;9.62;9.62;9.62;40.38;40.38;40.38;40.38;40.38;40.38;40.38;40.38;23.54;0.00
"04011";99.78;99.59;97.47;91.92;90.74;88.83;83.34;82.71;81.93;81.93;99.76;99.56;96.64;89.23;86.00;78.08;31.49;30.71;0.44;0.44;0.44;0.44;0.44;0.44;0.44;0.44;0.44;0.44;81.92;81.92;81.92;81.92;81.92;81.92;81.92;81.92;81.92;81.92
"04012";99.96;99.92;97.74;94.28;94.13;93.18;86.99;85.50;83.90;83.90;99.93;99.89;97.34;92.42;92.18;89.82;70.75;12.62;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;83.90;83.90;83.90;83.90;83.90;83.90;83.90;83.90;83.90;83.90
"05111";99.91;99.89;99.46;98.33;97.45;96.69;93.59;93.59;91.15;84.14;99.88;99.83;98.99;92.23;79.61;61.17;37.45;37.45;0.23;0.23;0.23;0.23;0.23;0.23;0.23;0.23;0.23;0.23;91.14;91.14;91.14;91.14;91.14;91.14;91.14;91.14;91.14;84.14
"05112";99.96;99.93;98.99;96.10;92.46;88.33;70.85;70.85;68.95;0.00;99.89;99.83;98.49;93.08;82.21;65.07;12.95;12.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;68.95;68.95;68.95;68.95;68.95;68.95;68.95;68.95;68.95;0.00
"05113";99.96;99.89;98.05;95.89;93.30;90.34;75.22;75.22;73.54;0.19;99.91;99.82;97.18;93.43;84.85;71.59;14.49;14.49;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;73.55;73.55;73.55;73.55;73.55;73.55;73.55;73.55;73.54;0.00
"05114";99.92;99.76;97.99;94.73;92.37;88.53;75.52;75.52;73.31;0.05;99.91;99.75;97.93;93.58;86.96;76.24;22.38;22.37;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;73.30;73.30;73.30;73.30;73.30;73.30;73.30;73.30;73.30;0.00
"05116";99.96;99.94;99.29;97.97;96.23;94.53;80.09;80.09;79.38;7.08;99.92;99.91;99.10;96.02;87.52;77.25;13.26;13.24;7.08;7.08;7.08;7.08;7.08;7.08;7.08;7.08;7.08;7.08;73.98;73.98;73.98;73.98;73.98;73.98;73.98;73.98;73.98;0.00
"05117";99.77;99.75;99.38;97.49;95.84;94.38;81.79;81.79;81.28;0.00;99.75;99.73;98.85;92.78;84.01;70.14;6.67;6.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.28;81.28;81.28;81.28;81.28;81.28;81.28;81.28;81.28;0.00
"05119";99.90;99.77;98.86;97.92;95.25;93.42;71.94;71.93;69.37;0.08;99.85;99.72;98.69;96.96;89.72;82.46;11.15;11.09;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;69.64;69.64;69.64;69.64;69.64;69.36;69.36;69.36;69.36;0.00
"05120";99.86;99.73;99.23;98.39;96.13;94.05;80.83;80.83;65.36;0.08;99.64;99.52;98.99;98.01;92.82;84.48;61.44;61.44;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;65.36;65.36;65.36;65.36;65.36;65.36;65.36;65.36;65.36;0.00
"05122";99.85;99.78;99.41;98.24;94.83;90.84;69.91;68.70;56.80;0.30;99.84;99.75;99.33;97.92;90.83;78.07;39.10;39.10;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;58.37;58.37;58.37;58.37;58.37;58.34;58.34;56.75;56.71;0.00
"05124";99.96;99.86;98.59;97.64;96.21;94.13;82.15;82.15;80.58;0.03;99.85;99.73;98.26;96.42;87.98;74.28;18.53;18.53;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;80.64;80.64;80.64;80.64;80.64;80.64;80.64;80.64;80.57;0.00
"05154";99.71;99.52;97.19;91.62;86.69;80.50;54.02;54.02;40.26;3.46;99.66;99.45;96.75;89.67;83.15;73.30;35.07;35.07;3.46;3.46;3.46;3.46;3.46;3.46;3.46;3.46;3.46;3.46;37.54;37.54;37.54;37.54;37.54;37.54;37.54;37.54;37.54;0.00
"05158";99.66;99.25;94.79;89.26;87.13;85.53;75.71;75.71;68.90;4.80;99.56;99.08;92.55;77.17;68.15;60.65;26.05;26.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;70.85;70.85;70.85;70.85;70.85;70.85;70.85;70.85;68.90;4.80
"05162";99.24;98.89;95.38;89.78;86.74;84.08;70.66;70.66;68.26;10.73;98.68;98.20;93.47;82.09;71.70;62.33;13.27;13.27;7.71;7.71;7.71;7.71;7.71;7.71;7.71;7.71;7.71;7.71;62.33;62.33;62.33;62.33;62.33;62.33;62.33;62.33;62.33;3.02
"05166";99.84;99.79;98.39;95.03;91.04;88.19;72.72;72.72;60.73;2.70;99.77;99.71;98.02;93.10;84.45;74.92;40.04;40.04;2.70;2.70;2.70;2.70;2.70;2.70;2.70;2.70;2.70;2.70;58.91;58.91;58.91;58.91;58.91;58.91;58.91;58.91;58.91;0.00
"05170";99.59;99.24;96.05;91.31;87.73;85.24;69.61;69.61;62.23;2.08;99.38;99.03;94.64;87.88;79.51;68.94;27.42;27.42;2.08;2.08;2.08;2.08;2.08;2.08;2.08;2.08;2.08;2.08;60.22;60.22;60.22;60.22;60.22;60.22;60.22;60.22;60.22;0.00
"05314";99.95;99.93;99.71;99.41;98.55;97.52;95.06;95.06;93.73;0.75;99.92;99.89;99.29;97.54;86.93;75.84;44.79;44.79;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;93.73;93.73;93.73;93.73;93.73;93.73;93.73;93.73;93.73;0.00
"05315";99.84;99.67;98.20;94.52;91.91;89.40;82.85;82.84;80.07;71.30;99.80;99.58;97.53;89.54;81.87;70.98;39.11;39.04;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;80.03;80.03;80.03;80.03;80.03;80.03;80.03;80.03;80.03;71.26
"05316";99.32;98.54;93.65;87.07;85.79;85.22;79.56;79.56;78.91;0.00;99.25;98.33;91.20;69.99;61.76;51.73;23.15;23.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.91;78.91;78.91;78.91;78.91;78.91;78.91;78.91;78.91;0.00
"05334";99.52;99.30;95.45;88.61;86.80;85.02;76.32;76.32;73.58;0.65;99.27;99.04;91.90;65.46;58.33;50.16;24.75;24.75;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;72.99;72.99;72.99;72.99;72.99;72.99;72.99;72.99;72.99;0.00
"05358";97.18;95.21;87.53;81.04;78.89;74.39;64.19;64.19;60.85;0.00;96.34;93.74;80.97;68.34;62.91;54.18;22.71;22.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.85;60.85;60.85;60.85;60.85;60.85;60.85;60.85;60.85;0.00
"05362";98.82;97.67;83.61;57.36;53.82;50.93;47.18;47.16;45.79;0.20;98.56;97.29;79.95;26.69;16.61;6.62;1.79;1.63;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;45.77;45.77;45.77;45.77;45.77;45.77;45.77;45.77;45.77;0.01
"05366";98.79;97.90;89.73;82.93;81.50;77.60;50.52;50.52;44.94;0.00;98.74;97.85;87.98;77.95;76.11;71.07;18.13;18.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;44.94;44.94;44.94;44.94;44.94;44.94;44.94;44.94;44.94;0.00
"05370";98.99;98.46;96.48;94.62;93.78;92.78;78.27;78.27;69.13;40.45;97.18;95.51;90.05;86.10;84.35;81.73;34.29;34.29;40.45;40.45;40.45;40.45;40.45;40.45;40.45;40.45;40.45;40.45;30.75;30.75;30.75;30.75;30.75;30.75;30.75;30.75;30.75;0.00
